Date,CPIAUCSL,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222s,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P: indust,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,D12,E12,b/m,lty,ntis,ltr,svar,excess_returns
1987-01-01,0.001783913,-0.000997702,-0.001106915,-0.025392686,-0.032078816,-0.066718678,-0.003810401,-0.005395797,-0.006207827,-0.01102806,-0.00763487,-0.012366654,0.00130337,-0.001921146,-0.002044912,-0.007008638,-0.003603845,-0.043777293,0.005939239,-0.4635,-53.0,-0.007339169,0.001970892,0.002029945,0.0,-0.1,0.027816957,0.000834028,0.003234006,0.016675227,-0.00873368,-0.03594903,0.001680029,-0.000215197,-0.005753501,0.002800002,-0.000744069,-0.001215578,0.0,0.002249254,9.54e-05,0.002117006,-0.000874859,0.002869442,0.00140903,40.4,0.0,40.8,7.480992163,5.710427017,6.047372179,6.411818268,6.086774727,-0.048134996,-0.0039446,0.008085042,0.061986755,-0.019432065,-0.004024075,0.000406075,-0.033364295,-0.050238344,0.01025641,-0.010751749,0.000677167,-0.002730571,-0.000889063,0.067763348,-0.48,-0.1,-0.11,-0.09,-0.03,-0.03,-0.13,-0.25,-1.0,-0.99,-0.65,0.21,0.65,1.93,3.29,-0.06393399,-0.045594611,0.044901759,-0.014230181,0.002882278,0.004908219,0.003030781,0.035266421,0.093268705,0.002056551,0.004632548,0.011756036,-0.001608054,0.006648939,0.000935892,0.000842018,0.004495113,0.00456905,0.00453178,0.003300817,0.001389252,0.008139999,0.001665298,-0.002914981,-0.011573087,-0.001037878,0.001981739,-0.012768727,-0.005855981,8.3,14.6867,0.4378973513002539,0.0778,-0.005840658736950416,0.0161,0.0024782853190000007,0.130983
1987-02-01,-0.00181632,0.003423716,0.003657916,0.018805739,0.035435301,0.048627335,0.013194361,0.014044657,0.014662314,0.013294437,0.017548325,0.011590477,0.022378294,0.012160158,0.021260894,0.010557833,0.014824813,0.022724441,-0.00360223,0.9838,256.0,0.034401016,0.002328055,0.002736152,0.0,-0.2,-0.019961932,0.006647303,-0.023805091,-0.023623146,-0.02396919,0.009073296,0.00239091,0.002751033,-0.001925213,0.006172245,0.001944858,0.002429681,0.001179767,0.002282856,0.002572533,0.002274852,0.002573331,0.003337309,-0.000528154,40.7,0.2,41.2,7.486613313,5.568344504,5.886104031,6.49375384,6.216606101,0.038933327,-0.00243623,0.003093456,-0.061986755,-0.006876184,-0.004500385,-0.002276146,-0.011929784,-0.047965654,-0.043993232,-0.0211135,-0.013218186,-0.001044923,-0.00145677,0.071982881,-0.33,0.16,0.15,0.18,0.15,0.17,0.02,-0.07,-0.51,-0.51,-0.14,0.69,1.15,2.28,3.55,-0.013733734,-0.009231295,0.014901047,-0.019743831,-0.001936946,-0.001983853,0.002985031,-0.017215516,-0.199975655,-0.009342077,-0.001894798,-0.005994127,-1.56e-05,-0.003852789,-0.002808551,-1.15e-05,-0.002731435,-0.002776939,-0.002753999,-0.001146418,-0.002895761,-0.00265572,-0.000130166,0.000971345,0.006595079,0.001031455,0.001360759,0.008634174,-0.001655327,8.32,14.8933,0.42491198251790707,0.0763,-0.004505936073582118,0.0202,0.001412264196,0.037478000000000004
1987-03-01,-1.28e-05,0.002634065,0.003191759,0.001215584,0.000959261,0.006762212,0.001361459,0.001280608,0.000680192,0.002040153,-0.005494126,0.005046955,-0.001354576,0.001442769,0.001471536,-0.001383976,0.000614639,0.008749695,0.017894125,-0.1573,190.0,0.024385834,0.001241653,0.001356298,0.0,0.2,0.018781294,-0.009151478,-0.022451385,-0.056338502,0.007162072,-0.045462374,0.002424747,0.000472073,0.001777252,0.000198472,0.000457065,-9.33e-05,0.001325576,0.003010036,0.002992947,0.000892278,0.004192981,0.00380048,0.001642229,40.4,0.0,41.0,7.453561872,5.676753802,5.80814249,6.442540166,6.159095388,0.026941295,0.003898318,0.005624345,0.010331126,0.003549024,0.000942913,-0.001302985,0.027826467,0.046357155,0.0,0.005685075,0.004503925,6.03e-05,-0.001210918,0.050554492,0.03,0.0,0.01,0.07,0.0,0.0,-0.02,-0.04,-0.54,-0.53,-0.1,0.66,1.12,2.23,3.48,-0.000779373,-0.012948613,0.041219821,-0.01100486,-0.001920304,-0.002934939,-0.007046831,-0.006707516,0.08327708,0.033054922,-3.05e-05,-0.005839322,0.000767327,-0.001908153,0.005614479,-0.000854248,-0.001802533,-0.000926048,-0.001817273,-0.000880943,0.001405803,-0.00640387,0.001124832,0.003879733,0.014114573,-4.26e-06,0.015584539,0.007218591,0.002489401,8.34,15.1,0.42804021365129363,0.0795,-0.0022174301930176486,-0.0223,0.001971102041,0.021636
1987-04-01,0.000874996,-0.000466359,-0.00029121,0.004706556,-0.002875093,0.008156993,0.006344179,0.003558019,0.001628043,-0.001487701,-0.00682848,0.000617149,0.008568003,0.009682084,0.009199469,0.012057091,0.005893609,0.016457289,0.013684316,0.2573,-38.0,0.020342353,0.000553213,0.003458754,-0.3,-0.1,-0.068444545,-0.067859254,0.010093813,0.064275051,-0.038186458,0.008961972,0.003305984,0.001500568,0.004134678,0.002774477,0.001027632,0.000186672,0.00235225,0.003845813,0.003693186,0.00234856,0.003932719,0.004887672,0.00263366,40.2,-0.4,40.8,7.386470849,5.552959585,5.669880923,6.495265556,6.001414878,0.010560146,0.010346408,0.003303291,0.0,0.009436572,0.002817134,0.000610986,0.009978246,0.037737261,0.033628319,-0.000359193,0.00015743,0.009475186,0.000295507,0.002089241,0.24,0.05,0.3,0.47,0.78,0.77,0.49,0.43,-0.73,-0.47,0.13,1.2,1.65,2.48,3.67,-0.028469798,-0.058009316,0.024197731,-0.000151596,0.004767811,0.005824309,0.002994507,0.01853837,-0.013845264,-0.016583805,-3.02e-05,0.001911033,0.001534379,-1.41e-05,0.001844788,0.002513552,0.002658322,-1.31e-05,0.001784837,0.001094022,0.000901526,-8.59e-06,0.001581967,-0.003879733,-0.01243554,-0.002061856,0.005841696,0.010641427,0.004000254,8.4,14.8733,0.43147185919977604,0.0859,0.004493004525992055,-0.0473,0.0041938375039999995,-0.013444999999999999
1987-05-01,-0.00178803,0.006135555,0.005454178,0.000624528,-0.001670039,-0.000180895,0.006352657,0.008014229,0.007048479,0.00782424,0.007002957,0.00814117,0.008171863,0.00434919,0.004532659,0.007209027,0.007000096,-0.002208547,0.005016285,0.3448,129.0,0.014418649,0.005615363,0.005708491,0.0,0.1,0.047252885,-0.062751211,0.006197874,-0.019960743,0.03012551,-0.015736556,0.002253639,0.002054268,0.004411123,0.005329135,0.000969573,0.000839591,0.001174054,0.002313174,0.001369637,0.000727743,0.001528366,0.002827079,0.000175331,40.5,0.4,41.0,7.395107547,5.710427017,5.723585102,6.444131257,5.96870756,0.007267618,0.013948563,0.008247469,0.010331126,-0.011119255,-0.003194135,-0.000773978,-0.01541968,-0.058182243,-0.018835616,0.001610713,-0.002172622,-0.005025369,-0.001069345,0.002084885,0.48,0.02,0.15,0.5,0.69,0.59,0.48,0.47,-1.19,-0.8,0.15,1.41,1.76,2.48,3.66,-0.017125553,-0.017077276,0.02140838,0.01646468,-0.004774184,-0.005831857,0.000976651,-0.007902582,0.022278729,0.048129603,-0.000936069,-0.003847078,-0.00158549,-0.000946402,-0.003731319,-0.001696181,-0.002679693,-0.000912718,-0.001804159,-0.001182609,-0.00149678,-0.000864757,-0.00121884,0.002899954,0.004951861,0.002057614,-0.004767411,-0.007722496,-0.001009496,8.46,14.6467,0.4304908861610162,0.088,0.006940958225571924,-0.0105,0.002489211032,0.005328000000000001
1987-06-01,0.001756621,-0.000874368,0.00073999,0.004160266,0.00497822,0.013725437,0.005305703,0.003517154,0.00325827,0.002691347,-0.009948241,0.007588037,0.006299176,0.007442423,0.006308194,0.005082524,0.004145591,0.015472808,0.009990795,0.1188,-14.0,0.013165727,-0.00303774,-0.001673492,-0.1,0.0,-0.045672856,0.034171357,-0.008112667,0.019960743,-0.033839534,-0.026790734,0.001689356,0.0,0.000733299,0.001180405,-0.000285071,-0.000279785,-0.000293384,0.002193207,0.002639519,0.000929124,0.00309002,0.001880289,0.000701017,40.3,-0.1,40.9,7.374001859,5.556828062,5.680172609,6.400257445,6.086774727,0.013051678,0.013515829,0.005047375,-0.010331126,-0.006043131,-0.001264165,-0.003797085,0.005137705,0.027231895,0.012216405,0.00168518,0.004355484,0.0032135,0.000102246,0.039380909,-0.12,0.01,-0.06,-0.2,-0.24,-0.21,-0.01,0.01,-1.06,-0.74,0.07,1.29,1.67,2.59,3.79,0.025513301,0.028563998,-0.022942076,-0.001791179,0.00189663,0.002893423,0.000962075,-0.006521233,-0.009190356,-0.045627034,-0.004543397,0.005724289,0.00151808,0.001850905,0.000921206,-1.12e-05,0.000875175,0.001786431,0.001772185,0.001249035,0.000868139,0.002665793,0.000685701,-0.000971313,0.000809825,-0.001030392,0.010837193,0.011625972,-0.006166248,8.52,14.42,0.40789239744803657,0.0877,0.005202461550559499,0.0098,0.001070386529,0.04534
1987-07-01,-0.001775333,0.003402643,0.00370778,0.004841849,0.008635182,0.00657307,0.006942983,0.006916258,0.007138195,0.006637837,-0.002247322,0.010019335,0.008913925,0.006970927,0.006176138,0.016109048,0.007842773,0.00816552,0.010734111,0.4278,10.0,0.012932812,0.002154076,0.003450733,-0.1,-0.7,0.015664481,-0.012503057,-0.082881744,-0.075933901,-0.08946682,-0.009353147,0.003399514,0.002775111,0.003073998,0.001179014,0.003188161,0.00037303,0.007600154,0.003585464,0.002538669,0.001855662,0.003104593,0.003125979,0.002100106,40.4,0.1,41.0,7.362010551,5.587248658,5.497168225,6.455198563,6.059123196,0.020831515,0.014480361,0.002142905,-0.010331126,0.003223137,0.000971669,-0.001064135,-0.001651341,-0.006840526,0.003448276,-0.00739404,-0.003964987,0.000565768,-0.000182079,0.03595893,-0.15,0.02,-0.23,-0.12,-0.01,0.05,0.1,0.09,-0.89,-0.82,0.1,1.43,1.87,2.84,4.03,0.018391323,0.038970701,-0.012230679,-0.009381284,-0.000953713,-0.00193608,-0.001015886,0.004138007,0.032470207,0.035148103,0.0,0.000900372,-0.001568093,-0.001871693,0.000913547,-0.000842021,-0.000891563,-0.001805788,-0.002678151,-0.001497493,-0.000608688,-0.002987512,-0.001018875,-0.003857282,-0.009044378,-0.001027221,0.000548418,0.001661771,0.001860135,8.56667,14.9,0.3835432161644123,0.0907,0.0018821968560910137,-0.0178,0.0008181617630000002,0.045243
1987-08-01,0.001744364,0.005165615,0.006403982,0.007635143,-0.004419214,0.01850342,0.00733318,0.00744325,0.008431577,0.005366123,0.009527822,0.003777286,0.014065177,0.007193833,0.010598933,-0.003036638,0.005313225,0.034183985,-0.009293389,0.2404,224.0,0.031485108,0.003463495,0.003748492,-0.1,0.2,-0.008114901,0.004185079,-0.022638503,-0.118716307,0.061163044,0.019695139,0.001690551,0.002172016,0.006265046,0.001961939,0.002100901,0.005207861,-0.002770287,0.001547183,0.001782615,0.00267657,0.000810753,0.001715133,0.000699056,40.4,0.0,40.9,7.380879036,5.575949103,5.669880923,6.448889394,6.03787092,-0.046540381,0.008174871,0.000684179,0.0,0.002823079,0.001720517,-0.001065268,-0.008270008,-0.011938233,-0.008591065,0.003271142,-0.001709882,0.001705845,-0.000408736,0.060234986,0.15,0.35,0.39,0.35,0.31,0.31,0.25,0.19,-0.69,-0.58,0.3,1.59,2.03,2.94,4.07,-6.51e-05,-0.019888556,-0.00585927,-0.000452523,-3.58e-06,-3.7e-06,-2.41e-05,-0.002202797,-0.115801701,-0.017679359,0.006326275,-0.000994716,-2.11e-05,0.001837303,-0.000931419,0.002478254,0.002621161,0.001773757,0.003533548,0.001652707,-0.000123272,0.003155341,0.001414829,0.006743287,0.008226405,0.006141268,0.001940106,0.000436939,0.001724304,8.61333,15.38,0.37045382001164123,0.0936,0.00199743612201235,-0.0165,0.0017761419930000001,0.034407999999999994
1987-09-01,-0.000890596,0.000725942,0.001129611,-0.004705424,0.010960778,-0.013268228,0.003661745,0.003102551,0.002597958,-0.003223021,0.009084046,-0.007933198,0.015084101,0.004330605,0.006083121,0.006060974,0.006629573,-0.065570373,0.016579444,0.3667,-33.0,0.010813239,-0.002554832,-0.001309932,-0.1,-0.2,0.010288477,-0.059262441,-0.006410278,0.05147335,-0.055077833,-0.049904114,0.002213911,0.002549288,0.007380107,-0.001176701,0.003454039,0.003148734,0.003934431,0.002113992,0.002948405,0.002268462,0.002436328,0.001245524,-0.002156995,40.1,-0.1,40.8,7.43543802,5.572154032,5.736572297,6.559615237,6.03068526,0.018643532,0.002839245,0.00341389,-0.010331125,0.001064158,0.000739528,0.000532776,0.007440185,0.035642565,0.019064125,0.011604251,2.42e-06,-0.003291927,-0.000179113,-0.032746522,0.49,0.36,0.49,0.64,0.62,0.66,0.51,0.51,-0.82,-0.58,0.45,1.72,2.2,2.96,4.09,-0.022045443,-0.027826627,0.027743596,-0.007724385,0.000938496,0.000953712,-0.002943552,-0.014565005,0.014354261,0.013083564,-0.000935426,-0.003777953,0.000737524,-0.001857784,-0.002758622,-0.000848014,-0.001769717,-0.001792839,-0.002665409,-0.000583427,0.000774722,-0.003004956,0.000171478,-0.001936946,-0.004114215,-0.001052199,0.00344321,0.001417087,0.000617512,8.66,15.86,0.3799667216170829,0.0992,0.006350331918080451,-0.0369,0.00253482711,-0.02644
1987-10-01,-0.000881349,0.006325291,0.006940511,-0.000617118,-0.00115339,-0.003417836,0.013725549,0.014571535,0.016552498,0.017715785,0.031478146,0.012375906,0.020165421,0.012709219,0.025083414,0.001990133,0.014734011,0.032794215,0.005737316,1.0559,62.0,-0.003551815,0.004141034,0.003298101,0.1,-0.2,0.0052591,0.062505437,-0.039349339,-0.045488892,-0.033936419,-0.031983046,0.00477198,0.003769514,0.008899154,0.008986191,0.002145681,0.002585651,0.001453277,0.005070519,0.004196984,0.002843357,0.005284977,0.002331185,0.007789831,40.5,0.2,41.1,7.323170718,5.575949103,5.513428746,6.416732283,5.96870756,0.02204056,0.007696585,0.012652742,0.010331125,0.007819721,0.001405778,0.002863925,0.000343526,-0.003897362,0.022108844,-0.009640884,0.001124478,0.003753452,-0.000395691,-0.142275165,0.07,-0.27,0.05,-0.08,0.14,0.1,0.34,0.31,-1.16,-0.6,0.3,1.79,2.23,3.23,4.33,-0.005939488,0.000202365,0.010524503,-0.004342699,-0.004713871,-0.003832338,0.002910238,0.00310931,0.053948702,0.018858836,0.000861963,-0.00187529,-0.001537599,-0.000924614,0.000917852,-0.000837644,-1.22e-05,-0.000892433,0.000870604,-0.000188208,-0.00110706,0.000265668,-0.000203592,-0.001920304,0.003286097,-0.006104814,-0.018988312,-0.014024438,-0.007144376,8.71,16.4067,0.49485084247540795,0.0926,0.010477740051333178,0.0623,0.07094510376999999,-0.221795
1987-11-01,0.000860121,0.004481212,0.005448832,0.001174188,-0.002774652,0.003778139,0.004851345,0.001306499,0.001949533,0.000323915,-0.001299149,0.000940803,0.006404559,0.009085346,0.010152433,0.009495432,0.005306411,-0.023816486,0.01085792,0.3072,63.0,0.027999657,0.000257209,0.001966604,-0.2,0.0,-0.02151962,-0.037224557,0.001670844,0.038623876,-0.031883678,0.022250609,0.002266235,0.002364566,-0.004009169,0.00194288,0.002591259,0.002210964,0.003189795,0.002236969,0.001952581,0.002117248,0.001877337,-0.000155243,0.00173571,40.4,0.0,41.0,7.412160335,5.572154032,5.80814249,6.459904454,6.042632834,0.002122379,0.006259264,0.007177184,0.010331126,-0.015412911,-0.003994854,-0.002044823,0.009524477,-0.019870882,0.008319468,-0.004364856,-0.001440318,0.000378606,5.46e-05,-0.142815191,-0.6,-0.44,-0.5,-0.63,-0.73,-0.66,-0.51,-0.39,-1.0,-0.5,0.27,1.66,2.17,3.32,4.54,-0.077563632,-0.056865735,0.066004053,0.005330503,0.001885015,-9.17e-07,-0.000989237,-0.005248209,-0.064240018,-0.026312917,-3.89e-05,0.001864799,0.000737901,0.000911965,0.001830661,-1.08e-05,-1.21e-05,0.001763647,-0.00088682,-0.001263311,-0.001336665,-0.000595776,-0.001523217,0.003815883,0.006519252,0.004059887,-0.015859339,-0.008902041,0.004497586,8.76,16.9533,0.5380273240435222,0.0931,0.009898439916078411,0.0037,0.006785509495,-0.085374
1987-12-01,-0.001740624,0.010760782,0.011849793,0.007608668,0.008437754,0.012400851,0.005473741,0.005275971,0.005786872,0.002540117,-0.007604546,0.006423562,0.011737618,0.005711714,0.009792491,0.008319987,0.006638557,0.000703439,0.00862186,0.442,-220.0,-0.021358974,0.001566716,0.00253412,-0.1,0.2,0.001889764,-0.051217496,-0.016835414,-0.004603,-0.028479471,0.038374013,0.002791827,0.002569342,-0.001292083,0.005420067,0.001910972,0.002573294,0.000868181,0.00285804,0.001206833,0.003028253,0.000643529,0.00155135,0.002770884,40.5,0.1,41.0,7.244227516,5.455321115,5.59471138,6.357842267,5.768320996,0.009868444,0.006726956,0.009199046,0.0,-1.59e-05,0.001201552,0.000941138,0.000481049,0.012963476,0.01320132,0.005533117,0.001723018,-0.009153085,-0.001912629,-0.008605288,0.08,0.08,0.17,0.21,0.1,0.13,0.1,0.06,-1.0,-0.41,0.4,1.68,2.22,3.34,4.52,-0.038413806,-0.054296614,0.029634264,-0.007011689,-0.001888575,-0.000961073,-0.000977864,0.005228451,-0.045045613,0.019243844,-0.008872355,-0.003732216,-0.000769135,-0.002748513,-0.004580015,-1.07e-05,-0.00173911,-0.002654474,-0.00087987,-7.42e-05,-0.002262453,-0.001112269,0.000921595,-0.005726114,-0.01714663,-0.00101985,0.002989649,0.005075843,0.003635596,8.81,17.5,0.5088120154938803,0.092,0.013274756032356309,0.0165,0.006852201976000001,0.070022
1988-01-01,0.001722633,-0.001441356,-0.004776101,0.008549832,-0.002285251,0.00337062,1.82e-05,0.002753917,0.004572335,0.003819189,-0.004361175,0.006896689,0.001306633,-0.003237311,-0.001753122,-0.011872786,-0.00216723,0.057711068,0.000719542,-0.2671,-116.0,-0.018405795,0.00198595,0.001957781,0.0,0.0,-0.029376314,0.083341184,-0.030453373,-0.025702349,-0.035051638,0.051512878,0.000887115,-0.004384493,-0.005329505,-0.01674168,-0.001067446,-0.002573294,0.00130086,0.002450399,0.000324668,-0.001273936,-0.000738902,0.002322522,0.001037105,40.3,0.0,41.1,7.147559271,5.572154032,5.323009979,6.079933195,5.902633333,0.016484362,0.01302988,0.004063017,0.010331126,0.011957013,0.004745401,0.003959431,-0.019254563,-0.00657951,0.001628664,-0.000708755,-0.00377104,0.006365258,0.000199541,0.038119029,0.06,0.04,-0.11,-0.18,-0.27,-0.32,-0.23,-0.22,-1.02,-0.58,0.16,1.35,1.84,3.05,4.24,0.012103248,-0.004348902,-0.015373474,-0.016969169,0.007543632,0.006710962,-8.35e-06,-0.00529826,0.088220121,-0.044292767,0.007085142,-0.000935013,0.002966601,0.001828154,-3.36e-06,-1.06e-05,0.000859453,0.000879892,0.000868409,0.00205351,0.00024872,0.003056457,0.002019445,0.006656272,0.027644446,-4.09e-06,0.007155742,0.004513599,-0.002907554,8.85667,17.8633,0.5037738354219649,0.0852,0.008422744542725671,0.0666,0.009157584518999997,0.039812
1988-02-01,-0.001731582,0.0040184,0.00458984,0.000919414,0.011238839,0.006729829,0.004928066,0.005173217,0.00421084,0.004796459,-0.000624327,0.006807662,0.007858025,0.004639578,-9.62e-05,0.005988238,0.003089434,0.023167759,0.014938529,0.1913,70.0,0.012478689,0.001544657,0.001848907,0.0,0.2,-0.009441711,-0.019244903,0.013905207,0.005899722,0.021628618,-0.051512878,0.004433403,0.004258286,-0.001156069,0.013260725,0.001853256,0.002114263,0.001443418,0.00448515,0.00596437,0.004669795,0.007506568,0.0009275,0.001381136,40.4,-0.2,41.1,7.295056416,5.627621114,5.533389489,6.363028104,5.891644212,0.010618216,0.012280343,0.007784533,-0.010331126,-0.005984416,0.000642616,0.006294565,-0.019002608,-0.050440005,-0.030894309,-0.001553886,-0.002633707,0.001335871,-1.29e-05,0.031123481,-0.25,-0.15,-0.32,-0.35,-0.47,-0.46,-0.48,-0.45,-0.92,-0.65,0.06,1.13,1.63,2.82,4.04,0.032871267,0.011533627,-0.023995982,-0.013549175,-0.006595349,-0.006705452,-8.31e-06,0.017963284,-0.01857854,-0.043398994,-0.01419158,0.001867414,-0.000784215,-0.001828154,0.003669726,0.000799469,-0.000866904,-0.000882221,-0.000876016,-0.002432174,0.001235288,-0.006077727,-0.001680836,-0.007600971,-0.029174265,-0.00101163,0.002659789,-0.003992149,-0.003617208,8.90333,18.2267,0.47619737210492274,0.0854,0.00879226355801594,0.0052,0.0019673517619999996,0.042845
1988-03-01,0.000855775,0.002218725,0.000698297,0.008644072,0.015890482,0.017074872,0.002254977,0.001026533,0.001311517,-0.001564442,0.006832157,-0.004699328,0.010549784,0.003720257,0.004018406,0.003244503,0.002337925,-0.024988252,0.002236256,0.147,116.0,0.022254394,-0.002007693,-0.001664739,0.0,-0.7,-0.004918849,-0.010960319,0.003446299,0.052704063,-0.046091107,-0.042457318,0.002635325,0.002311265,-0.001446969,0.007526813,0.001177559,0.00146816,0.000720929,0.002731055,0.00262413,0.003463395,0.002450373,0.001698186,0.003329892,40.4,0.0,40.9,7.33432935,5.683579767,5.509388337,6.363028104,6.018593214,-0.007287365,0.003743307,0.005802348,-0.010331126,0.003414888,-0.000997801,0.004483497,0.03155664,0.042420716,-0.021812081,0.003319618,0.001834362,-0.000207898,-6.3e-05,0.03444574,0.0,0.04,-0.02,0.07,0.12,0.16,-0.01,-0.05,-0.88,-0.67,0.13,1.25,1.79,2.81,3.99,-0.003815837,-0.016018735,0.04166341,-0.015095226,0.003758518,0.004783319,0.000946397,-0.022181655,-0.009945591,0.051160106,0.021294897,0.0,-0.001506684,0.00273598,0.001824794,-0.000823168,0.002571042,0.002631962,0.000864654,0.001992144,0.003783904,0.004468362,0.000433879,0.004742486,0.008881111,0.001005526,0.002459341,0.004253719,0.007100987,8.95,18.59,0.5075299538243313,0.0901,0.006080030152513769,-0.0307,0.001659187875,-0.035247
1988-04-01,0.003412176,0.002275492,0.004148677,-0.004098565,-0.005377408,-0.004526348,0.005770149,0.005395403,0.00749106,0.007973393,0.023243393,0.002210336,0.011240711,0.006221014,0.012763271,0.005474697,0.008763624,-0.020447347,0.002982291,0.7011,-28.0,0.025785665,0.002791498,0.005361052,-0.3,-0.4,0.021142437,-0.078207625,-0.109574274,-0.173875185,-0.045846388,0.021694229,0.002322904,0.002347813,-0.000869187,0.004986585,0.001679826,0.002747003,0.0,0.002315547,0.002525544,0.003313612,0.002491483,0.000925069,0.000286541,40.4,0.2,41.0,7.360739903,5.541263545,5.789960171,6.400257445,5.963579344,0.001138972,0.004141284,0.005562433,0.0,0.002839354,-0.00015238,0.000886239,0.008501147,0.032789823,0.012006861,0.004968489,0.0031169,0.001570731,-4.94e-05,-0.007494577,0.29,0.21,0.3,0.3,0.36,0.35,0.28,0.33,-0.96,-0.66,0.14,1.32,1.85,2.8,4.03,-0.002889549,-0.017589333,0.024359903,-0.011189491,0.000927096,0.00189474,0.002833085,0.025342427,0.130576319,0.047630489,0.003349863,0.004662013,0.002177477,0.003619012,-0.001834838,0.000793759,0.000834521,0.002604371,0.003447465,0.00139786,-0.001860247,0.005471888,0.000428487,0.002820785,0.010512983,0.003003473,-0.000454617,0.001360733,0.002490261,9.043333333333333,19.616666666666667,0.49647448987123155,0.0929,0.005063671944548191,-0.016,0.0034595788520000005,0.005915999999999999
1988-05-01,-0.003434148,0.000734532,0.000957322,0.00646071,0.003134401,0.008870937,-0.001765105,-0.002913558,-0.002096576,-0.005132501,-0.000332333,-0.006970617,0.004500626,-0.000400006,0.00458425,-0.01060689,-0.002417037,0.001016841,-0.019297924,-0.2277,97.0,-0.00529378,-0.001485627,-0.003127432,0.2,0.5,-0.003869724,0.053467096,0.0523484,0.061795719,0.043485112,0.004952482,0.002193674,0.000669792,-0.002466808,0.000191296,0.001006543,0.000913993,0.001152406,0.002643315,0.003067979,0.003165275,0.00318977,0.000154095,0.001660322,40.5,0.0,41.0,7.259116128,5.323009979,5.616771098,6.345636361,5.916202063,0.013827185,0.004925339,0.005709596,0.0,-0.003559939,-0.001652214,0.002694173,-0.017315412,-0.055629315,-0.015254237,0.000649874,-0.000497352,-0.002051301,0.000131756,-0.027690659,0.22,0.35,0.35,0.39,0.39,0.37,0.23,0.14,-0.83,-0.53,0.31,1.49,2.0,2.81,3.95,0.020620764,-0.000885116,-0.004642856,0.001617731,-0.001877909,-0.002864847,-4.4e-05,-0.009536425,-0.122094369,-0.023174259,-0.014879924,-0.000947988,-4.33e-05,-0.004546673,-3.32e-06,-0.000817116,-0.002573937,-0.003506395,-0.003469895,-0.001946404,-0.000229504,-0.005577823,-0.00078645,-0.002844861,-0.008093248,-0.002019069,-0.000931139,-0.000757471,-0.003497971,9.136666666666667,20.643333333333334,0.496770254834771,0.0952,0.00134730544502779,-0.0102,0.0025557475110000003,0.0029119999999999997
1988-06-01,0.001689834,0.00334623,0.003866272,0.003262961,0.009755805,0.004785818,0.002695343,0.001212738,0.001664333,-6.47e-05,0.004577493,-0.001845363,0.00817288,0.004449816,-0.000311829,0.007275474,0.001697263,-0.000732805,-0.016745578,0.1205,-130.0,0.006525134,0.003314865,0.005540567,-0.2,-0.7,0.001936734,-0.056580746,-0.073034335,-0.098310932,-0.049677082,-0.017685348,0.003461922,0.002298996,-0.003347162,0.006292327,0.001340483,0.00209902,0.000143957,0.003804463,0.003742075,0.004094071,0.003857993,0.001385788,0.00194308,40.5,0.0,41.1,7.298445102,5.517452896,5.590986981,6.356107661,5.953243334,0.025722817,0.007719183,0.010469447,-0.010331125,0.00384024,-0.001013788,0.0,0.014381216,0.045678984,0.013769363,-0.002251222,-0.001069651,-0.002959286,-0.000745372,0.050583537,0.42,0.2,0.15,0.09,-0.09,-0.17,-0.04,-0.04,-1.05,-0.8,-0.02,0.98,1.41,2.35,3.49,0.036051225,0.021236655,-0.050857022,-0.016049878,0.000927185,0.000942921,0.004622917,0.008264187,-0.028723466,-0.028033918,0.003469214,-1.37e-05,-0.001487869,0.002698223,0.000904541,0.001585897,0.000841309,0.001724809,0.000850611,0.001356683,0.001256201,0.001320853,0.001391078,-7.93e-06,0.001599984,-0.001004484,0.006977998,0.004440581,0.002636543,9.23,21.67,0.47111887230297284,0.0917,-0.005397921392573271,0.0368,0.00236133189,0.042776
